name,average_revenue_per_movie
Ann Marie Sanderlin,50873923
Steve Traxler,50738810
Jini Durr,50728163
Chris Bremble,25342623
Martin G. Baker,25316089
Robert Fox,25289206
Teruyuki Kitabatake,50573876
Tsukasa Imamura,50573876
Stanley Kwan,25282812
Ron Shelton,50409753
Charles Floyd Johnson,50365498
Larry Shuman,50363790
David Wolthoff,50363790
Dan Murphy,50283563
Javier Zhang,25126358
Erica Steinberg,12556200
Caroline Baron,25096758
Andrew Wald,50168294
Eric Hubert,50160446
Alan Greenspan,50071069
Karen Spiegel,50068310
Michael Cimino,50065119
John Peverall,50065119
Edward Allen,24959368
Mauricio Arguelles,24959368
Jude Law,24935826
Chris Chesser,49793054
Andrea Warren,49788012
Daisuke Kadoya,49772185
Seiji Okuda,49772185
Marsha Oglesby,24865427
Sadie Frost,49730854
Johnnie To,8273892
John A. Davis,49610898
Moctesuma Esparza,12402156
Lei Chen,49576645
Wenwen Li,49576645
Meng Yu,49576645
Steve Perry,16498838
Matteo Garrone,12371779
Terry Lee Robbins,49486874
Chris Hanley,5490113
Malte Grunert,9866314
Laura Berwick,49309326
Becca Kovacik,49309326
Rudy Cohen,49238525
Chung Tae-won,49196532
Yang Chang-hoon,49196532
Lisa Bryer,49155371
Pedro Almodovar,24559687
Chen Wenjuan,49002398
Ke Liming,49002398
Peter Xiao,49002398
Richard Rich,48958353
Grant Scharbo,48791187
Wolfgang Reitherman,48775599
John Rogers,48774993
Steve Richards,16236573
Irene Litinsky,48575965
Jonathan Mitchell,24281841
Les Alexander,48543388
Jillian Jacobs,48518957
Christopher Roach,48518957
Andy Fickman,8080355
Colin Firth,16100289
J.D. Lifshitz,4386530
Raphael Margules,4386530
Rob Carliner,6007183
James Frey,47936399
Andrew Coles,23968200
Melina Matsoukas,47936399
Michelle Knudsen,23968200
Corey Sienega,47902566
Scott Ross,47902566
Rudd Simmons,47881663
Michele Weisler,15939793
Russ Krasnoff,23893195
Kamal Kumar Barjatya,47764639
Rajkumar Barjatya,47764639
Ajit Kumar Barjatya,47764639
Yoram Globus,11931439
Hal Wallis,6816285
Carl Mazzocone,23833007
Gary Goldman,47483002
T-Bone Burnett,47417251
Robert Duvall,15805750
Georgina Lowe,15781889
Jessica Calder,6763515
Diana Phillips,47289148
Joel Zadak,23626015
David Brookwell,15742884
Dutch Hofstetter,47135489
Shivani Rawat,6733100
Justin Tolley,15694871
Arbaaz Khan Malaika,47017018
Arora Khan,47017018
Dhilin Mehta,47017018
Phillip Glasser,15619565
Lucia Aniello,46844357
Paul W. Downs,46844357
Dave Becky,23422179
John Fischer,7805069
Marvin Peart,23409535
Rosa Morris-Peart,46819069
John Whitesell,46815807
Patrik Andersson,46754020
Martin Moszkowicz,23337966
Dimitri Rassam,9333877
Eitan Evan,46604054
Eduardo Rossoff,46604054
Nicole Kidman,11624101
Per Saari,11624101
Doug Ellin,46438538
Louise Vesth,6626667
Mike LaRocca,5793419
Jean-Baptiste Dupont,7723937
Jeremy Coon,23097315
Chris Wyatt,15390493
Sean Covel,15374238
Joseph E. Levine,23047512
George Zakk,15356639
Barbie Tung,23024679
Harold Becker,46038636
Dany Wolf,22995598
Stanley Tong,45986345
Brett Tomberlin,45960255
Xavier Marchand,15310041
Ned Tanen,45905126
Stephanie Savage,22942394
Josh Schwartz,22942394
Bao Shihong,45881996
Liu Jiang,45881996
Chi Yu Feng,45881996
Wang Wei,45881996
Shinzo Matsuhashi,45776563
Susumu Hieda,45776563
Peter Block,9090113
Subhash Ghai,45422548
Trish Hofmann,22685691
Stuart Blumberg,45336404
Hawk Koch,22668202
Richard Beek,45285890
Peter Gustafsson,22613397
Jean Labadie,9017283
Valerie Van Galder,45060480
Elizabeth A. Bell,22507458
Wayne L. Rogers,22492490
James Gunn,22488291
Mark Pitts,44972183
Voletta Wallace,44972183
Wayne Barrow,44972183
Donna Dubrow,44948240
Christopher Cain,44726644
Jessica Malanaphy,11163059
Dennis Berardi,44453937
Adrian Guerra,6349334
Benjamin Forkner,14807537
Tim White,5522184
Trevor White,5522184
Gordon Chan,22052789
Zack Schiller,8819471
Sean M. Bobbitt,44071758
Hugh Welchman,44071758
Ivan Mactaggart,44071758
Gregory Allen Howard,44035587
Mark Manuel,14659399
David Kaplan,6282361
Yoshiaki Nishimura,21927047
Joseph Nittolo,43797731
Lin-Manuel Miranda,8752512
Quiara Alegria Hudes,43646976
Mara Jacobs,43646976
Earl Richey Jones,43618702
Todd Jones,43618702
Tiffany Chen,43415987
Charles Heung,43415987
Mark Hulme,43402515
Mollye Asher,6199787
Marc Toberoff,14460299
Betsy Beers,21684699
Van Toffler,21657427
Caldecot Chubb,21617449
Robyn Solvo,43164679
ChloÃ© Zhao,14360623
Shan Zuolong,21535640
Dawn Ostroff,6135227
Maneesh Sharma,21471202
Jon Erwin,10720828
Andrew Erwin,14294438
Robert N. Fried,21396206
Aton Soumache,21337535
Alexis Vonarb,21337535
Chadwick Boseman,21328816
Logan Coles,21328816
Arnie Messer,42598498
Daniel Bekerman,4724780
Matthew Salloway,21242108
Clive Davis,42484216
Jeff Kalligheri,21242108
Larry Mestel,42484216
Denis O'Sullivan,42484216
Christina Papagjika,21242108
Pat Houston,42484216
Domonic Paris,42446455
Mimi Maynard,42446455
Martin Starger,42417782
Huang Lei,42386771
Nicholas Hytner,42320503
Rupert Hitzig,42245180
Karen Foster,42235744
Charles Gillibert,2638984
Zack Schille,42176201
Cyril Colbeau-Justin,7026267
Luc Dery,4666980
Kim McCraw,5248224
Sajid Nadiadwala,4663267
Carla Hacken,13982007
Hartley Gorenstein,20954546
Travis Cluff,10467718
Chris Lofing,10467718
Jeremy Steckler,4186606
Howard Braunstein,41771168
Kurt Eichenwald,41771168
James Brown,20874837
Charles K. Feldman,41744718
Jerry Bresler,41744718
Bob Teitel,20840317
Howard Brown,41675194
Robert L. Rosen,20833997
Mary Richards,41666476
Dean Schnider,20828237
Maryann Garger,41636243
Lex Lutzus,41598366
Menahem Golan,10392703
Robert Altman,10381997
Emilie Georges,41507350
James Ivory,41507350
Stephen Merchant,41503088
Ben Karlin,20746213
Raffaella De Laurentis,20736585
Chris Kingsley,41467606
Alex Garland,20733803
Jason Kingsley,41467606
Donald P. Borchers,13819298
Jeffrey Soros,5163258
Jeffrey Levine,41296320
Dan Janvey,6873272
Toby Halbrooks,4580513
James M. Johnston,4580513
Keith Scholey,13699451
Richard Gilbert Abramson,40940662
Tory Metzger,40749230
John Kilkenny,40744960
Stacey Smith,40744960
James Ponsoldt,20358120
Christopher Petzel,40686409
Jim Thompson,40686409
Stephen L'Heureux,20325421
Ewa Puszcynka,13539924
Brad Kaplan,20298701
Meta Louise Foldager,20274354
Jodi Redmond,40429635
Toby Emmerich,20204766
Guy Collins,20130941
Rob Minkoff,40166138
Peter Nagle,40166138
Susan Purcell,40166138
Yair Landau,40166138
Adam Nagle,40166138
Douglas Curtis,20082200
Ronand G. Smith,40147042
Linne Radmin,40119848
Barry Baeres,40119848
Park Se-Hwan,40094346
Kim Hak-Soon,40094346
Jung Moon-goo,40094346
Charles-Marie Anthonioz,10010066
David O. Sacks,40016662
Philip von Alvensleben,40014998
Joe Pichirallo,39994347
Chip Diggins,9986313
Mark Cowen,39846896
Domenico Procacci,9953560
Michael Mahoney,19897559
Neal Dodson,4968796
Joel Soisson,13243414
Steven Boyd,39549758
Richard Perello,9885073
Darin Scott,19758048
Vince Jolivette,1975136
Frances McDormand,9855543
Teri Schwartz,39381963
Keith Goldberg,13113392
Aaron Burns,19669541
Margaret Menegoz,9831495
Sohail Khan,19646987
Kim Sung-yong,39258608
Shin Hye-yeun,39258608
Tonia Davis,39177495
Jennifer Monroe,7835148
Michael Litvak,9782111
Michael Katz,19547701
Veit Heiduschka,19547701
Billy Rosenberg,19513306
Han Seung-Hee,39013100
Jung Hee-soon,39013100
Deborah Del Prete,13002063
Philippe Carcassonne,7793946
Jean-Charles Levy,4851048
Jonathan King,38794346
Gavin OâConnor,19389397
Nitin Manmohan,38734626
Kishan Kumar,38734626
Rajat Rawail,38734626
Bob Israel,38435947
Ron Moler,38435947
William Sackheim,19196765
Cody Zwieg,19182728
Daniel Ostroff,38253433
Walter Latham,38236338
Ricky Gervais,19113081
Tim Zinnemann,19104067
Elizabeth Hunter,38158601
Glendon Palmer,12719534
George Linder,38122000
Mel Brooks,38119483
Flora Fernandez-Marengo,19042598
Craig Chapman,6346554
Holly Wiersma,4221916
Erika Olde,9496550
Piers Tempest,2898972
Brian Yuzna,9380815
Art Levinson,37499651
Kylie de Fresne,18685801
Fernando Sulichin,7469918
David Kanter,9313334
Dinesh Shamdasani,18581527
Jason Kothari,37163054
Christian Becker,9285894
Subi Liang,9281954
Pang Ho-cheung,9281954
Allen Hughes,18557489
Derek Yee,37092694
Karen Fu,37007558
Karen Lunder,9250877
Todd Fellman,18487315
Andy Cohen,36964656
Ron Halpern,9221871
Jerry Leider,36850101
James Reed,36834823
Bill O'Dowd,18394931
David Nixon,18355375
Leonardo Zimbron,12223064
Jean-Louis Livi,9164837
Arthur Freed,7316670
Aaron Spelling,36489888
Guy Heeley,6080542
Christophe Spadone,36453249
Simon Friend,18226625
Paolo Del Brocco,12145520
Philippe Hellmann,36275469
Jacques Perrin,18133010
Alexandre Mallet-Guy,9046487
Raj Brinder Singh,7232891
Jonathan Sanger,18070715
Mike Thompson,36133014
Joey Tufaro,17931920
Howard B. Jaffe,35856053
Tony Gayton,35792945
Jon Plowman,35672155
James Flynn,17816805
Halle Berry,17771314
James Patterson,11821988
Steve Bowen,35426759
Michael Jaffe,8854100
Philip Schulz-Deyle,35380918
Dan Rounds,35336439
James Spring,7041603
Elaine Pope,35195939
Lee Dong-ho,35091523
Rebecca O'Brien,8756441
Berna Levin,34983342
Ken Wales,11658561
Mervyn LeRoy,17474741
Gergory Chou,17418040
Sriram Das,17411289
Beau St Pierre,34820335
Stefanie Azpiazu,5796805
Marykay Powell,34729091
Eric Hamburg,34668249
Carole Scotta,6905993
Jessica Tuchinsky,34515303
Mark Waters,34515303
Fax Bahr,34499204
Adam Small,34499204
Marc Shmuger,8622678
Dan Rissner,34359030
Richard Kelly,34356760
Gilles de Maistre,17167915
StÃ©phane Simon,17167915
Caroline Benjo,17158740
Valentine Perrin,34299855
Nicolas Elghozi,34299855
Carlotta Calori,8572403
Martin Bolduc,34153101
Stuart Ford,4267593
Kyung-soo Han,34100278
Cari-Esta Albert,34084531
T. Alex Blum,34009180
William Aldrich,17004590
David Alpert,5666052
Michael Clear,11324807
Marty Katz,16978925
Leila Smith,33943049
James Morris,33943049
David Crockett,8455048
Nanni Moretti,16908982
Tania Landau,16886982
Patrick Dempsey,33773963
William J. Immerman,16853126
John Brabourne,11223594
Richard Goodwin,11223594
Peter Schlessel,33667319
Darlene Caamano Loquet,8416781
Arthur Laurents,33600000
Renee Missel,33592700
Alex Kendrick,33473297
Shane Black,33447612
Darryl Quarles,33422806
Ann Balog,33349941
Doug Sain,16674971
Noah Baumbach,5557116
Edher Campos,11113719
Mick Jagger,33339868
Victoria Pearman,33339868
Albert Lee,6663248
Adam Stone,33296659
Bill Condon,11081256
Danny Roth,4747827
Damiano Tucci,11074105
"Michael Tadross, Jr.",33222314
Greg Yolen,33209936
Kenneth Huang,16591820
Luis Salinas,16574192
Scott Rosenfelt,8272689
Mark Levinson,33086611
Chris Cowles,16538638
Gregory Hoblit,33076815
David Ladd,33076815
Mitchell Kaplan,8256701
W.K. Border,33000377
Jason Kliot,32968648
Joana Vicente,32968648
Wim Wenders,16483257
Gary Scott Thompson,32955399
Ronald L. Schwary,32945797
Vittorio Cecchi Gori,16467751
Harvey Mason,32878589
Eric Tannenbaum,32838945
John J. Strauss,32838945
Pablo Trapero,10936417
Oly Obst,16357409
Martin Kirkup,32700439
Bradford Cobb,32700439
Steven Jensen,32700439
Katy Perry,32700439
Jung-Jae Lee,32680965
Oren Aviv,32630599
Jonah Loop,32609631
Peter Barber,32588670
William S. Gilmore,32416586
Dale de la Torre,32416586
Ashok Thakeria,16202625
Indra Kumar,16202625
Tom Ford,32398681
Park Tae-joon,16180844
Xavier Dolan,4607240
Ritesh Sidhwani,5369580
Farhan Akhtar,5369580
Terrence Malick,10728986
David Hunt,32183710
Patricia Heaton,32183710
Chui Po chu,32142621
Nancy Grant,4016364
Li Li,16040465
Liz Young,16004862
Mike Young,10669908
Sarah Ferguson,31878891
David Zander,10619349
Georges Bermann,6362209
Emanuel Michael,5299384
Max Howard,15837769
John D. Eraklis,15837769
Simon Horsman,6330361
Harry Gittes,31635150
Thom Mount,31623833
Jordan Gertner,7896269
Sherryl Clark,3946260
Lisa Marie Falcone,31556959
Andrew Miano,2866145
David Hinojosa,2626622
Mike Menchel,10491064
Mari Jo Winkler-Ioffreda,31393201
Peter Broughan,31390587
Des McAnuff,31333917
Julie Fong,10440600
Michel Gondry,10440600
Lee Woo-jung,15652317
Michael S. Glick,31261000
Richard Pryor,31261000
Andrew Jay Cohen,31192425
Brendan O'Brien,31192425
Joe Drake,31192425
Drew Goddard,31178942
Jeremy Latcham,15589471
Troy Lum,10388814
Alex de la Iglesia,31166312
Kiko Martinez,31166312
Stephane Marsil,15582814
Joseph Farrell,31157914
Catherine Paura,31157914
Shen Yang,31087341
Jeremy Renner,15529949
Keith Rodger,31054727
Michael Rotenberg,15465573
Anthony Fabian,30847354
Guillaume Benski,10282451
Laura D. Smith,5135052
Evan Spiliotopoulos,30792024
Michael Lynne,10256150
Bob Shaye,10256150
Sunil Lulla,1808348
Rebecca Green,15350531
Kerry Kohansky-Roberts,6135212
David S. Ward,30626182
Edward D. Markley,30626182
Mark D Evans,30601801
Loretha C. Jones,30597073
Jeffrey Pollack,30597073
Mukesh Bhatt,7639845
Derek Elliott,30535660
Nicolas Atlan,15267830
Steve Rosen,30535660
Jack Donaldson,30535660
Maren Ade,5077850
Janine Jackowski,6093264
Jonas Dornbach,6093264
Ito Takuya,30430147
Adachi Yuichi,30430147
Matt Kaplan,2533495
Anne-Laure Labadie,30360375
Amy Heckerling,30331165
Britton Rizzio,30295028
Kate Forte,30261293
Rhodri Thomas,30230402
Michael Fitzgerald,7554443
Alysoun Wolfe,10071320
Christopher Lemole,3776492
Martin Melcher,10067027
Jim Young,5014225
Gaston Pavlovich,10026824
Drew Vinton,30080003
Robert Dolan,15021563
Anant Singh,7503548
Tracey Edmonds,29937909
Jacek Rzehak,29913342
Kerry Foster,29863840
William Lischak,29847480
Ramesh S. Taurani,14901691
Kenny Chau,14875327
Morgan Neville,4249978
Steve Hutensky,4957960
John Lee Hancock,29735222
Richard Shepherd,9890147
Jonathan Goldstein,14817012
John Francis Daley,29634023
Tony Allard,29575033
John Landis,29500000
Lauranne Bourrachot,7342798
Matthew Gross,29367143
Andy Paterson,7340923
Leslie Urdang,3665564
Lee Yong-nam,29306967
Dinesh Vijan,7305496
Du Yang,29201927
Xiong Xiaotong,29201927
Li Anxiu,29201927
Chen Xiao,29201927
Jon Finn,14561050
Luke Kelly,29100000
Marc-Antoine Robert,9691289
Wren Arthur,9674343
Nathanael Karmitz,4825809
Katie Holly,2886609
Nicolas Manuel,9617494
Jodi Matterson,5767517
Gig Rackauskas,28742313
Janace Tashjian,28742313
Chuck Comisky,28742313
Dave Franco,28717667
Len Amato,14357404
Sandy King,14351713
Ed Solomon,9564591
Ralph Singleton,14335668
David Bergstein,9547595
Wallis Nicita,28607015
D.J. Caruso,28607015
Steve Hoban,9514165
Oscar Isaac,9502228
Fred Zinnemann,14235934
Tom Rice,5688391
Niki Marvin,28419159
Karsten Brunig,14189565
Edward McGurn,14143745
John Nordling,28270399
Simon Oaks,28270399
Chelsea Barnard,14123786
Adam Ackland,7054336
Sidney Beckerman,28204261
Heidi Jo Markel,4028246
Sidonie Dumas,3128063
John Boorman,9321077
Ed Harris,27911453
Robert Knott,27911453
Jessica Wu,6953724
Jonathan Mostow,27805632
Arash Amel,13897127
Cao Huayi,27721037
Sam Kitt,13860494
Christophe Rossignon,3944904
Matt Barrelle,27610873
Mike Jefferies,27610873
Jeffrey Hayes,27506412
Tim Zajaros,4578037
Carter Logan,9144500
Alison Winter,13709580
Scott Alexander,27317872
Larry Karaszewski,27317872
Mahesh Bhatt,9104794
Martin Bergman,27274150
Christina Piovesan,2264070
Frank Mancuso Jr.,13529176
Jen Gatien,2254830
Andrew Lau,9011868
Kim Sherman,5405571
Douglas Segal,26922492
Simon Barrett,26887177
Jacob Jaffke,3840561
Whit Stillman,13436188
Wai Ka-Fai,8955566
Woo-Taek Kim,26749542
Min-jung Park,26749542
Darrin Holender,26735797
David Levy,26716191
Tony Judge,26716191
Philippe Godeau,5317564
David Puttnam,13291141
Itay Reiss,26563888
Michele Wolkoff,26517819
Warrington Hudlin,26385627
Nacho G. Velilla,26377799
Carol Cuddy,13182308
Charles D. King,2927122
Kim Zubick,26308749
Jeff Abberley,26308749
Diane Miller Levin,26308749
Pam Coats,26276211
Borja Pena,6556606
Asghar Farhadi,8736740
Peter Shapiro,26170402
John Modell,26170402
Hiroo Johar,13045574
T.J. Berden,26078500
Tarak Ben Ammar,8691774
Gabriel Riva Palacio Alatriste,26072723
Rodolfo Riva Palacio Alatriste,26072723
Hisashi Usui,26033246
Liz Watts,4338488
Kate Guinzburg,13009245
J.E. Beaucaire,26000000
Shigeji Maeda,8655902
Alan Marshall,12982572
Jeff Robinov,8649328
John Hillcoat,25943792
Jane Scott,25941437
Dean Vanech,5173416
Niv Fichman,2147887
Amber Wang,8590164
Jessica Chastain,3217624
Meir Teper,25736162
Gary Frederickson,25707698
Oliver Thery Lapiney,12832454
Laurence Clerc,12832454
Adam Hendricks,2330109
Don Lee,25561514
Sin Tsz-Man,25441760
Tommy Leung,25441760
Xu Lengfeng,25441760
Solon So,25414221
Matt Lucas,25393236
Zoe Saldana,25393236
Timothy Olyphant,25393236
David Walliams,25393236
Amrita Acharia,25393236
Stephen Fry,25393236
Ching Valdes-Aran,25393236
Kelly Carmichael,3620324
Jeff Clanagan,8447362
Christos V. Konstantakopoulos,4218606
Tanya Seghatchian,12646839
Michael Suger,25268680
Frances Higson,25218042
Marc Frydman,3151845
Uday Chopra,12599946
Robert Newmyer,25122195
Brian Reilly,25122195
Kevin Williamson,12557451
Arnold Stiefel,25078937
Gian-Piero Ringel,12524435
Zhang Wang,25040000
Lu Zheng,25040000
Phil Chapman,25037743
Brian Leith,25037743
Carter Dehaven,25011739
Kate Garwood,12505446
Paul Brennan,8334140
Miriam Segal,12481608
David Distenfeld,24948141
Anurag Kashyap,3563972
Jason Michael Berman,1385922
Herb Jaffe,24922237
Sharla Sumpter Bridgett,6229829
Nathalie Gastaldo,8306379
Austin Chick,24909088
Brian Linse,24909088
Roland Joffe,12432949
Michael Gottwald,4966762
Jib Polhemus,6206932
Jennifer Dong,24825246
Emma Shan Wang,24825246
Daniel Wu,24790553
Stephen Fung,24790553
Albert Berga,24761360
Tom Thayer,24742844
Alan Barnette,24742844
Terence Clegg,24720479
Mike Berg,24719879
Salim Akil,24660323
Mary Brock Akil,24660323
Laurence Becsey,24489150
Darryl F. Zanuck,6120920
Rosemary Blight,6117233
Julie Ryan,6116627
Erwin M. Schmidt,24460758
Peter Samuelson,12219133
Marc Samuelson,24419219
Tom Goraj,24419219
Don Handfield,24403192
Sue Maslin,24374909
"Bill Todman, Jr.",24345659
Joel Simon,24345659
Riva Marker,1863060
Masanobu Takayanagi,24215385
Kang Myung Chan,12089910
David Wain,24159934
Ken Marino,24159934
Paul Rudd,24159934
Rob Feng,24148488
Joyce Lou,24148488
David B. Miller,24148488
Josh Penn,2674830
Harold Schneider,7981799
Bill Curbishley,23910210
Chris Brown,23910210
Daniel Eric Gold,11951927
Warren T. Goz,7967951
Matt Noonan,23900842
Leanne Saunders,23900842
Anne Rosellini,7941173
Scott Silver,11908791
Richard Levine,23800000
Louis Philippe Rochon,23745772
Luc Dayan,23745772
Dominique Seguin,23745772
Hilton A. Green,23686027
Matthias Emcke,11834816
Thomas Augsberger,7889877
Shaun MacGillivray,23621541
Leland Wigington,23591043
Dana M. Riddick,23591043
Valerie Bleth Sharp,23591043
Brittany LeFebvre,23551286
Chen Yuan,23516430
Zeng Jia,23516430
Zhang Hang,23516430
Cho Jung rae,23427657
Sara Murphy,2927294
Randa Haines,23367586
Maurice Kanbar,23353111
Joan Collins Carey,23353111
Robert Ogden Barnun,1667687
Bill Robinson,23311293
Dan Javey,23265132
Sara Woodhatch,23241189
Erik Rommesmo,11619746
David Robert Mitchell,11618148
Donna Roth,23202734
Lije Sarki,5799301
David Thies,23191551
Mark Ruffalo,11583748
Mark Roybal,7719444
Alexandra Hannibal,5782320
David Rosier,11524515
Martin Ransohoff,23017811
Richard R. St. Johns,23017811
John W. Hyde,23017811
Far Shariat,23014027
Andrew Lowe,7668282
Morton Gottlieb,23000000
Sean Sorensen,7640789
Nimitt Mankad,7629946
David E. Talbert,11442918
Edgar Wright,22876948
Nicholas Ma,22847659
Caryn Capotosto,11423830
Philippe Bober,3804691
Akshay Kumar,11359399
Peter Xi,22655723
Joseph Stern,11307793
Tristan Goligher,3224333
Gina Carter,5642233
Fabien Onteniente,22437089
Erik Hemmendorff,7470030
Mindy Kaling,11186689
Jillian Appelbaum,22373378
Howard Klein,22373378
Marc Fiszman,22367263
Christophe Cervoni,22367263
Gabriele Moratti,7451543
Francesco Melzi d'Eril,5588657
William Migliore,7431960
Martin Poll,22295024
Jane C. Nusbaum,22295024
Ed Vanston,22257624
Erwin Hearne,22257624
Joe Camp,22257624
Ben Vaughn,22257624
David Kajganich,11105125
Edward O. Denault,22200789
Gary Adelson,22200789
Brad Furman,22152137
Don Sikorski,22152137
Peggy Rajski,11062883
Rich Alvarez,22113075
Gary Alazraki,22073311
Paul Berrow,22024849
Caroline Kaplan,3143606
Rose Ganguzza,4400717
Todd Lewis,21971021
Mike Binder,21971021
Ling Lucas,21970000
William Cheng,21970000
Zhang Ziyi,21970000
Ryan Wong,21970000
Ming Beaver Kwei,10985000
Jordon Foss,21806425
Jay Cohen,21799652
Lee Gottsegen,21799652
Murray Schisgal,21799652
Jez Butterworth,21792905
Jeff Skoll,21792905
Steve Miner,21722776
Kasper Dissing,21698895
Alix Madigan,1802632
Fang Li,21630000
Lu Jinbo,21630000
Mike Gabrawy,5397029
Aage Aaberge,21572102
Anthony Rulen,21544732
Brittany Yost,7168839
Josh McLaughlin,10748836
Andy Evans,4293430
Sean Marley,5364967
Ade Shannon,7152873
Dieter Geissler,10713972
Joe Knopp,21413603
Cary Solomon,21413603
Chuck Konzelman,21413603
Chris Jones,21413603
Tom McCarthy,7135078
Barry Jenkins,21398371
Diane Nabatoff,7130378
Mary Jane Skalski,3054728
Pablo Cruz,4273088
Sofia Sondervan,5332684
David Oyelowo,3041350
Dallas Austin,21170563
Jomon Thomas,10566428
Andrew Ogilvie,21132855
Rachel Shane,5279693
Rosalie Swedlin,4222820
Michael Schiffer,21094974
Cindy Cowan,21094974
James Wilson,4210484
Saif Ali Khan,10524799
Jennings Lang,10504554
Clare Olssen,20978523
Natalie Portman,5236646
Edmon Roch,10473274
Miranda Bailey,1744508
Douglas Welbat,20930000
Javier Ugarte,20917985
Daniel Tordjman,20917377
Stuart Forrest,20898221
Jean-Michel Koenig,20898221
Mike Buckland,20898221
James Middleton,20898221
Anthony Silverston,20898221
Fernando Ghia,20809038
Alain Chabat,20790486
Stephanie Danan,20790486
Michael Walker,10384605
Ed Clydesdale,20769209
Paul Lalonde,6923070
Eva Kolodner,20741000
Jeffrey Sharp,6913667
Future,20739323
Eugene Lee,10366223
Rachel Smith,10361297
Jackie Marcus,20718223
Keegan-Michael Key,20688141
Rene Dupont,6880070
Mariela Besuievsky,4124096
Edward Bass,10299003
Salma Khan,10293067
Sanjay Leela Bhansali,4115408
Vibeke Windelov,6850768
Corey Moosa,6837116
Paul Lowin,20466016
Andrei Konchalovsky,20466016
Zachary Quinto,10216614
Joe Jenckes,20433227
Susan Mullen,6803089
Choi Nak-Kwon,20392339
Lee Jun-Tack,20392339
Alvaro Longoria,6778917
Ken Marshall,10162491
Jim Furgele,20289666
Mira Nair,20288774
Matthew Crouch,6762415
David Lowery,10125610
Simon Chinn,1840845
Erika Aronson,20229513
Michael Hausman,5057079
Michael Trikilis,20225989
Gerardo Herrero,5049692
Alfred Hitchcock,10094507
Fabrizio Donvito,10093729
Marco Cohen,10093729
Benedetto Habib,10093729
Asle Vatn,20184208
Marianne Gray,20184208
Albert Harold Ramis,20133326
Andrea Roa,2876171
Christina Oh,10056251
Roland Caroll,20107933
Ryan Carroll,20107933
Theresa Steele,6695373
Jo Bamford,6679016
Wang Liqun,20016042
Zhu Jing,20016042
Gary Michael Walters,5002690
Geoffrey Taylor,10002718
Catherine Bozorgan,9999122
Richard Keddie,9979051
Morten Kaufmann,6621415
Chip Proser,19816619
Lourenco Sant' Anna,9901997
Woo-sik Seo,9892876
Gurinder Chadha,9889848
Ted Waitt,19756077
Kevin Hyman,19756077
Paula Patton,9871641
Gary David Goldberg,19738015
James S. White,19726490
Jay Weston,19726490
Josey McNamara,3944395
Richard Heller,9849214
Sylvie Pialat,1406266
Mark Lipsky,19637147
Bruno Levy,2451331
Kim Hyun-cheol,19603449
Andrew Stevens,6533785
J.H. Wyman,19599974
Liza Marshall,19563579
Alan Parker,9762959
Claire Rudnick Polstein,9759938
Daniel Marquet,6499952
Jaco Van Dormael,19499856
Olivier Rausin,19499856
Rodrigo Cortes,6494832
Philip Boeffard,3246845
John Fusco,19464550
Michelle Wright,9692961
Patrick Rizzotti,2766819
Brett Forbes,3873547
Dale Johnston,19358084
Marty Eli Schwartz,2762934
Minami Ichikawa,9665228
Anna Gerb,4829286
Yoshiki Nishimura,19312701
Seiichiro Ujiie,19312701
Bennett Miller,19303058
Miguel Asensio Llamas,6433372
Don Kempf,19276267
Steve Kempf,19276267
Jan Chapman,9631316
Nicolas Lopez,6419979
Beau St. Clair,9567668
George Rush,2722510
Jean Desormeaux,19006201
Tony Adams,19000000
Denis Pineau-Valencienne,6333099
Meta Foldoger,18983277
Jim Wedaa,18968326
Alexis Fridman,9466523
Emerald Fennell,18854166
Ashley Fox,6284722
Penney Finkelman Cox,18783530
Toichiro Shiraishi,9390205
Neil Jordan,18745868
Masaaki Ujo,18727440
Takahiro Ohno,18727440
Michihiko Umezawa,18727440
Hirotsugu Yoshida,18727440
Eric Manes,18708848
Richard Spero,18708848
Ajay Devgn,4668845
Ashvini Yardi,9301141
Paresh Rawal,18602281
Allen Shapiro,18552460
Brigitte Berman,9263044
Alice Goldstone,18480000
Michael Bederman,9238638
Robert Graf,18445379
Garrett Basch,4605219
Steven Chester Prince,9206902
Peter Herrmann,18405284
Stephen Deutsch,9195000
Kelly Williams,2625779
Palak Patel,9188222
Jonathan Duffy,3059275
T.K. Yang,18340604
Kim Chau Shiu,18340604
Romain Bremond,9164932
Christopher Storer,6108285
Francois Kraus,9159859
Iliana Nikolic,6091003
Robert Eggers,18262307
Agnes Mentre,9079835
Adam Chapman,18151746
Muriel Merlin,4537880
Campbell G McInnes,18148091
Jamal Daniel,18136756
Jane Barclay,18136756
Miranda de Pencier,9066506
Molly Conners,2266408
John Sullivan,6041465
Billy Bob Thornton,18120267
Dan Abrams,18100189
Chris Salvaterra,18100189
Lang Elliott,18000000
Wanda Dell,18000000
Matthew Joynes,17967746
Brian Bird,17966760
Karl Horstmann,5988920
Ashley Levinson,4484477
Celyn Jones,17901314
Jeff Most,5966378
Wayne Crawford,8929024
Andrew Lane,8929024
Steven Shareshian,17831558
Sam Wood,17800000
Christopher Simon,4444829
Nelson George,5924871
Alejandro Montalvo,17769299
Eduardo Verastegui,17769299
Leo Severino,8884650
Andrew Berg,5912794
John Sachs,5912794
Verane Frediani,8856078
